blh,valid_time,d2m,latitude,longitude,sp,sshf,ssrd,strd,t2m,tcc,tp,u10,v10
1028.558837890625,2016/1/11 10:00,279.4305419921875,31.1922,121.4317,102418.1328,41374.3125,273274.875,1207190.375,281.8779602050781,0.9814749956130981,4.597567021846771E-5,-4.056315899,-4.20597744
1068.1949462890625,2016/1/11 11:00,279.1017150878906,31.1922,121.4317,102444.3594,18236.84375,307607.125,1214532.25,281.6662292480469,0.976256251335144,8.779577910900116E-5,-4.937215328,-4.654651642
1079.691406,2016/1/11 12:00,279.19879150390625,31.1922,121.4317,102368.6719,507.71875,389362.875,1214923.25,281.9784240722656,0.9853203296661377,2.2078026086091995E-4,-4.080435753,-4.484603405
1084.961669921875,2016/1/11 13:00,278.638916015625,31.1922,121.4317,102302.6328,55723.5,302227.875,1203083,281.42376708984375,1,3.656046465039253E-4,-3.595226288,-4.551621914
1028.8798828125,2016/1/11 14:00,278.5464172363281,31.1922,121.4317,102290.3828,81440.625,224747,1204686.75,281.2622375488281,1,3.911685198545456E-4,-3.800474644,-4.870034695
963.866943359375,2016/1/11 15:00,278.34124755859375,31.1922,121.4317,102292.7344,70716.03125,183260.125,1175770,281.226806640625,1,2.3803580552339554E-4,-3.50146246,-4.890161991
906.9824219,2016/1/11 16:00,277.64154052734375,31.1922,121.4317,102341.4297,74727.375,155547,1168725.75,280.1619567871094,1,2.6947353035211563E-4,-3.319645166,-4.655077934
880.04638671875,2016/1/11 17:00,277.5023498535156,31.1922,121.4317,102417.1016,110898.625,35737.625,1171261.125,280.0434265136719,1,4.4361967593431473E-4,-3.023888588,-4.587820053
836.66845703125,2016/1/11 18:00,277.3771057128906,31.1922,121.4317,102486.9531,116669.75,121.125,1174033.5,279.69061279296875,0.9939572811126709,5.918210372328758E-4,-2.222698689,-4.512345791
886.440673828125,2016/1/11 19:00,277.2909851074219,31.1922,121.4317,102593.9766,118029.7813,0.125,1181048.375,279.61053466796875,1,5.22073358297348E-4,-2.505877972,-4.978446484
904.096435546875,2016/1/11 20:00,277.0727844238281,31.1922,121.4317,102615.2969,114276.9375,0,1174097.375,279.406982421875,0.9961546063423157,3.5188812762498856E-4,-2.835849285,-5.337358475
891.6361083984375,2016/1/11 21:00,276.9042969,31.1922,121.4317,102684.4844,103861.2813,-0.125,1165543.375,279.228271484375,1,1.9742455333471298E-4,-2.651607513,-5.58408165
871.9832763671875,2016/1/11 22:00,276.2381286621094,31.1922,121.4317,102700,90373.6875,0,1155287.625,278.6994323730469,0.9845879077911377,1.4895573258399963E-4,-2.316699266,-5.690160275
872.660400390625,2016/1/11 23:00,275.9930419921875,31.1922,121.4317,102732.4609,74764.0625,-0.125,1148204.125,278.4443054199219,0.9574871063232422,1.3276375830173492E-4,-1.84674108,-5.654792786
907.6104736328125,2016/1/12 0:00,275.8997802734375,31.1922,121.4317,102734.1641,69457.5,0.25,1115654,278.4229736328125,0.9404269456863403,7.915683090686798E-5,-1.515492678,-5.671105862
911.858642578125,2016/1/12 1:00,275.49224853515625,31.1922,121.4317,102772.6875,52414.375,0.25,1120976.125,278.2687683105469,0.9613629579544067,4.2829662561416626E-5,-1.205782175,-5.359126568
899.3505859,2016/1/12 2:00,275.32623291015625,31.1922,121.4317,102748.9375,42665.4375,-0.25,1120216.875,278.2878112792969,0.9271817207336426,2.2683292627334595E-5,-1.212943673,-5.075731754
870.9561767578125,2016/1/12 3:00,275.1245422363281,31.1922,121.4317,102790.5156,28140,0,1102898,278.2767028808594,0.9466833472251892,2.7995556592941284E-6,-0.862621188,-4.813529015
850.905029296875,2016/1/12 4:00,274.3511657714844,31.1922,121.4317,102766.6172,21499.375,0.125,1112651.25,277.9931945800781,0.9332855343818665,3.863126039505005E-6,-0.323771715,-4.557593822
837.0355224609375,2016/1/12 5:00,274.2479248046875,31.1922,121.4317,102766.9766,21213.53125,0,1097398.5,277.9229736328125,0.8877207040786743,2.251937985420227E-6,-0.457923889,-4.672086716
796.39306640625,2016/1/12 6:00,273.3858642578125,31.1922,121.4317,102812.1875,19857.6875,0.125,1086855.5,277.872314453125,0.9414035677909851,0,0.46258115768432617,-4.128537178
813.0810547,2016/1/12 7:00,273.36181640625,31.1922,121.4317,102853.2266,21182.375,122.375,1073451.375,277.8353576660156,0.9204065203666687,0,0.3225126266479492,-4.362151146
852.44384765625,2016/1/12 8:00,273.0890197753906,31.1922,121.4317,102917.1719,-8092.75,112941,1055801.875,277.7633972167969,0.924892783164978,0,0.2030496597290039,-4.626335144
910.6292724609375,2016/1/12 9:00,272.8087158203125,31.1922,121.4317,102918.6875,-116711,369365.625,1095897.125,277.8358459472656,0.9658187627792358,-9.31E-10,-0.185343981,-4.932222843
977.41455078125,2016/1/12 10:00,273.1242980957031,31.1922,121.4317,102920.1797,-287909.5,916376.75,1025759.875,278.3736877441406,1,0,-0.139137626,-4.513730049
1061.138916015625,2016/1/12 11:00,273.1014709472656,31.1922,121.4317,102906.4922,-380366.125,1053722,1112097.5,278.1567077636719,1,0,0.496113121509552,-4.496090889
1059.732666015625,2016/1/12 12:00,273.0899658203125,31.1922,121.4317,102877.2266,-382200.5,1029659.5,1127814.75,278.3261413574219,1,0,1.033043384552002,-4.601601124
1068.3592529296875,2016/1/12 13:00,272.334716796875,31.1922,121.4317,102769.3594,-264344.8125,725818.25,1118380.625,277.9696044921875,1,0,1.2251330614089966,-4.393579006
1046.5452880859375,2016/1/12 14:00,272.1552734,31.1922,121.4317,102699.5781,-340824.0625,951191.75,1120895.875,277.9407043457031,1,1.862645149230957E-9,1.1060383319854736,-4.237411022
1050.4237060546875,2016/1/12 15:00,272.14263916015625,31.1922,121.4317,102684.1641,-210510.7188,569605,1101907.25,277.9347229003906,0.9968565702438354,2.5294721126556396E-6,1.1211771965026855,-4.266219139
1054.9542236328125,2016/1/12 16:00,271.6131591796875,31.1922,121.4317,102673.75,-132189.75,370714.5,1095060.375,277.4076232910156,0.9938352108001709,0,1.1750876903533936,-4.265591145
1059.93603515625,2016/1/12 17:00,271.37811279296875,31.1922,121.4317,102716,-32889.5,117870.75,1074810,277.3101501464844,0.9307219386100769,9.313225746154785E-10,1.1174134016036987,-3.975131273
743.193603515625,2016/1/12 18:00,271.3237609863281,31.1922,121.4317,102747.0625,-1428.875,1099.25,1083471.125,276.8644714355469,0.9939572811126709,0,0.917898952960968,-3.207047462
688.155517578125,2016/1/12 19:00,271.363525390625,31.1922,121.4317,102808.375,20161.625,0.25,1017871.25,276.6541748046875,0.9710375070571899,0,0.9593036770820618,-3.064839125
575.8974609,2016/1/12 20:00,271.03662109375,31.1922,121.4317,102809.5625,26907.9375,0.25,979856.1875,276.2810363769531,0.9276700019836426,9.313225746154785E-10,0.8555179238319397,-2.74609375
492.1370849609375,2016/1/12 21:00,271.22369384765625,31.1922,121.4317,102834.2969,21378.125,-0.125,965343.875,276.1308594,0.8792974948883057,0,1.1393399238586426,-2.364696026
447.0421142578125,2016/1/12 22:00,270.87738037109375,31.1922,121.4317,102863.125,10875.75,0,985285.0625,276.01336669921875,0.8667236566543579,0,1.6160601377487183,-1.928469539
403.4947509765625,2016/1/12 23:00,271.2324523925781,31.1922,121.4317,102852.1094,13538.375,0,958638.3125,275.67742919921875,0.7492408752441406,0,1.9851628541946411,-1.569249868
382.579833984375,2016/1/13 0:00,271.5495910644531,31.1922,121.4317,102855.5156,27376.125,0.25,865481.375,275.09063720703125,0.6019257307052612,0,2.38327956199646,-1.749819636
397.31689453125,2016/1/13 1:00,271.5565185546875,31.1922,121.4317,102837.0469,29742.25,0,873465.75,274.5783996582031,0.6481009721755981,0,2.4703502655029297,-2.082388401
375.1480712890625,2016/1/13 2:00,271.4837341308594,31.1922,121.4317,102822.0781,28082.1875,0.25,893545.625,274.60345458984375,0.049318671226501465,1.862645149230957E-9,2.2493276596069336,-2.425510883
349.18798828125,2016/1/13 3:00,271.3904113769531,31.1922,121.4317,102775.7344,39306.6875,0,813991.125,274.1971435546875,0,9.313225746154785E-10,1.9297049045562744,-2.631457567
358.478271484375,2016/1/13 4:00,271.35430908203125,31.1922,121.4317,102755.1875,35848.5625,0.125,808013.75,274.0306396484375,0,1.862645149230957E-9,1.7810688018798828,-2.775485992
361.114013671875,2016/1/13 5:00,271.388427734375,31.1922,121.4317,102738.9531,35043.15625,0,801681.5,273.84771728515625,0,0,1.7459402084350586,-2.539371252
378.19384765625,2016/1/13 6:00,270.16412353515625,31.1922,121.4317,102805.1328,30547,0,799214.1875,273.4121094,0,-9.31E-10,2.0552427768707275,-2.42440176
382.4290771484375,2016/1/13 7:00,270.12115478515625,31.1922,121.4317,102810.4609,28378.53125,180.875,795685.625,273.2505798339844,0.2116338312625885,9.313225746154785E-10,2.229632616043091,-2.290075302
517.2919922,2016/1/13 8:00,270.01513671875,31.1922,121.4317,102850.1719,-44718.34375,223833.875,840786.75,273.9712219238281,0.18160316348075867,0,2.4042561054229736,-2.553761721
730.633544921875,2016/1/13 9:00,269.648681640625,31.1922,121.4317,102873.5547,-207234.5781,695917,883146.8125,274.51287841796875,0.805731475353241,0,2.691359281539917,-2.781584024
856.25244140625,2016/1/13 10:00,269.3397216796875,31.1922,121.4317,102885.4453,-403037.7813,1218721.875,901804.75,275.7835693359375,0.6046113967895508,0,3.150944709777832,-3.013612509
956.843994140625,2016/1/13 11:00,269.5204772949219,31.1922,121.4317,102789.5,-595980.375,1758917.375,865791.75,276.19354248046875,0.6480399370193481,0,3.6635966300964355,-2.997165203
1093.677001953125,2016/1/13 12:00,269.3847351074219,31.1922,121.4317,102691.6953,-693104.6875,2041044.5,856661.25,276.7106628417969,0.9500404596328735,0,4.045395374298096,-3.091966152
1130.3680419921875,2016/1/13 13:00,269.9526672363281,31.1922,121.4317,102577.9219,-705255.0625,2084418,866178.5625,277.1856384277344,0.9381990432739258,9.313225746154785E-10,3.985792636871338,-3.024328232
1114.2371826171875,2016/1/13 14:00,269.5005187988281,31.1922,121.4317,102529.9063,-501323.0625,1568835.125,912442.375,276.9056091308594,0.9068560600280762,0,3.6671371459960938,-2.891189337
1084.075439453125,2016/1/13 15:00,269.2715759277344,31.1922,121.4317,102483.9844,-373401.2188,1290869.625,907985.5,276.85797119140625,0.8277051448822021,0,3.3113555908203125,-2.75902009
1022.1417236328125,2016/1/13 16:00,269.3863525390625,31.1922,121.4317,102518.0703,-179439.6563,811992.875,900997.9375,276.4276123046875,0.15991944074630737,0,2.936788558959961,-2.423089027
764.869384765625,2016/1/13 17:00,269.44903564453125,31.1922,121.4317,102548.6328,20223.875,281638.25,856103.4375,276.1161193847656,0.006042748689651489,9.313225746154785E-10,2.133237600326538,-1.545514345
375.25732421875,2016/1/13 18:00,270.1958312988281,31.1922,121.4317,102648.0156,55162.9375,2002,835357,275.0519714355469,0,0,2.181049346923828,-1.03617847
285.6578369140625,2016/1/13 19:00,270.25128173828125,31.1922,121.4317,102651.6719,38178.625,0,828517.0625,274.4958801269531,0,0,2.1130688190460205,-0.510628939
233.48193359375,2016/1/13 20:00,270.51373291015625,31.1922,121.4317,102670.8125,35169.3125,0,822900.75,274.2313537597656,0.14652159810066223,1.862645149230957E-9,2.277837038040161,-0.262986243
196.3701172,2016/1/13 21:00,270.4163818359375,31.1922,121.4317,102697.0625,30565.75,0.125,828801.125,273.81036376953125,0.5224543213844299,0,2.232651710510254,-0.158345729
158.419189453125,2016/1/13 22:00,270.92816162109375,31.1922,121.4317,102669.9922,25897.1875,0,835808.125,273.4075927734375,0.5985381603240967,0,2.13126802444458,-0.170377672
138.094970703125,2016/1/13 23:00,270.9796447753906,31.1922,121.4317,102693.0781,18869.375,-0.125,840904.3125,273.1829528808594,0.7145407795906067,0,2.072614908218384,-0.332638323
126.328125,2016/1/14 0:00,271.0154724121094,31.1922,121.4317,102668.2266,12505.6875,0,812558,272.8760070800781,0.8578121066093445,0,1.9647749662399292,-0.649900556
128.9033203,2016/1/14 1:00,270.6244812011719,31.1922,121.4317,102642.8281,7111.0625,-0.25,809611.5625,272.2125549316406,0.9409457445144653,0,1.6356347799301147,-1.249800086
132.34619140625,2016/1/14 2:00,270.9292907714844,31.1922,121.4317,102640.8203,3852.8125,0,834074.75,272.51007080078125,0.9213831424713135,0,1.1970255374908447,-1.634492874
133.60400390625,2016/1/14 3:00,271.0235595703125,31.1922,121.4317,102585.0625,11776,0,847387.9375,272.48419189453125,0.946988582611084,9.313225746154785E-10,0.9137756824493408,-1.656561375
123.6308594,2016/1/14 4:00,271.171875,31.1922,121.4317,102563.9922,2830.375,0,882724.3125,272.3921813964844,0.9599896669387817,0,0.6998379230499268,-1.50900054
112.0068359,2016/1/14 5:00,271.00592041015625,31.1922,121.4317,102553.3359,212.6875,0,852624.5,272.54736328125,0.8703248500823975,0,0.6961538791656494,-1.385031939
78.78613281,2016/1/14 6:00,270.95953369140625,31.1922,121.4317,102618.1875,-1728.75,0,834226.5625,273.1201477050781,0.7574504613876343,-9.31E-10,1.1742761135101318,-0.787673712
72.26464844,2016/1/14 7:00,270.78460693359375,31.1922,121.4317,102663.8281,-4296.3125,243.5,821135.4375,272.7532958984375,0.006042748689651489,0,1.3671200275421143,-0.546070814
92.10205078,2016/1/14 8:00,271.4513244628906,31.1922,121.4317,102643.5859,-16987.5,250461.375,799266.625,273.2952880859375,0.018341898918151855,0,1.4540057182312012,-0.426048636
292.218994140625,2016/1/14 9:00,270.7282409667969,31.1922,121.4317,102682.6875,-135497.625,878397,809617.0625,273.9040832519531,0.026032686233520508,0,1.2490849494934082,-0.559216738
616.11865234375,2016/1/14 10:00,271.0848083496094,31.1922,121.4317,102656.1719,-316737.75,1482427.875,828268.75,276.5926818847656,0.28210216760635376,0,1.3780884742736816,-0.51234591
755.9603271484375,2016/1/14 11:00,270.2802429199219,31.1922,121.4317,102585.3203,-465147.25,1853327.875,877870.125,276.8760986328125,0.6640928983688354,0,1.343456745147705,-0.097325802
829.572509765625,2016/1/14 12:00,270.69757080078125,31.1922,121.4317,102450.5156,-508082.2813,1932501.625,905291.4375,277.25531005859375,0.7366670370101929,9.313225746154785E-10,1.3216211795806885,0.11655282974243164
881.2899169921875,2016/1/14 13:00,271.3234558105469,31.1922,121.4317,102329.1563,-513231.2188,1911980.375,946151.8125,279.108642578125,0.8041139841079712,0,1.133502721786499,0.2849593162536621
901.23388671875,2016/1/14 14:00,271.1156921386719,31.1922,121.4317,102210.4531,-354582.0938,1501379.75,923511.8125,279.06884765625,0.948606014251709,0,0.6636395454406738,0.2709171772003174
907.50830078125,2016/1/14 15:00,271.0924987792969,31.1922,121.4317,102180.6406,-259898.2188,1345390,914479.875,279.20361328125,0.9193688631057739,-1.86E-09,0.32517004013061523,0.341549277305603
